DESCRIPTION,household_key,CAMPAIGN,START_DAY,END_DAY
TypeB,383,16,2/17/2022,6/5/2020
TypeB,378,16,2/17/2022,6/5/2020
TypeB,371,16,2/17/2022,6/5/2020
TypeB,303,16,2/17/2022,6/5/2020
TypeB,936,16,2/17/2022,6/5/2020
TypeB,928,16,2/17/2022,6/5/2020
TypeB,900,16,2/17/2022,6/5/2020
TypeB,891,16,2/17/2022,6/5/2020
TypeB,889,16,2/17/2022,6/5/2020
TypeB,859,16,2/17/2022,6/5/2020
TypeB,845,16,2/17/2022,6/5/2020
TypeB,842,16,2/17/2022,6/5/2020
TypeB,771,16,2/17/2022,6/5/2020
TypeB,766,16,2/17/2022,6/5/2020
TypeB,762,16,2/17/2022,6/5/2020
TypeB,757,16,2/17/2022,6/5/2020
TypeB,728,16,2/17/2022,6/5/2020
TypeB,718,16,2/17/2022,6/5/2020
TypeB,710,16,2/17/2022,6/5/2020
TypeB,705,16,2/17/2022,6/5/2020
TypeB,693,16,2/17/2022,6/5/2020
TypeB,676,16,2/17/2022,6/5/2020
TypeB,661,16,2/17/2022,6/5/2020
TypeB,653,16,2/17/2022,6/5/2020
TypeB,647,16,2/17/2022,6/5/2020
TypeB,641,16,2/17/2022,6/5/2020
TypeB,636,16,2/17/2022,6/5/2020
TypeB,606,16,2/17/2022,6/5/2020
TypeB,576,16,2/17/2022,6/5/2020
TypeB,553,16,2/17/2022,6/5/2020
TypeB,548,16,2/17/2022,6/5/2020
TypeB,492,16,2/17/2022,6/5/2020
TypeB,491,16,2/17/2022,6/5/2020
TypeB,489,16,2/17/2022,6/5/2020
TypeB,470,16,2/17/2022,6/5/2020
TypeB,467,16,2/17/2022,6/5/2020
TypeB,464,16,2/17/2022,6/5/2020
TypeB,445,16,2/17/2022,6/5/2020
TypeB,436,16,2/17/2022,6/5/2020
TypeB,434,16,2/17/2022,6/5/2020
TypeB,421,16,2/17/2022,6/5/2020
TypeB,418,16,2/17/2022,6/5/2020
TypeB,283,16,2/17/2022,6/5/2020
TypeB,263,16,2/17/2022,6/5/2020
TypeB,256,16,2/17/2022,6/5/2020
TypeB,232,16,2/17/2022,6/5/2020
TypeB,205,16,2/17/2022,6/5/2020
TypeB,115,16,2/17/2022,6/5/2020
TypeB,113,16,2/17/2022,6/5/2020
TypeB,93,16,2/17/2022,6/5/2020
TypeB,358,16,2/17/2022,6/5/2020
TypeB,350,16,2/17/2022,6/5/2020
TypeB,345,16,2/17/2022,6/5/2020
TypeB,85,16,2/17/2022,6/5/2020
TypeB,46,16,2/17/2022,6/5/2020
TypeB,40,16,2/17/2022,6/5/2020
TypeB,72,16,2/17/2022,6/5/2020
TypeB,74,16,2/17/2022,6/5/2020
TypeB,8,17,2/14/2021,12/15/2019
TypeB,19,17,2/14/2021,12/15/2019
TypeB,36,17,2/14/2021,12/15/2019
TypeB,2455,17,2/14/2021,12/15/2019
TypeB,2448,17,2/14/2021,12/15/2019
TypeB,2445,17,2/14/2021,12/15/2019
TypeB,2432,17,2/14/2021,12/15/2019
TypeB,2378,17,2/14/2021,12/15/2019
TypeB,2337,17,2/14/2021,12/15/2019
TypeB,2334,17,2/14/2021,12/15/2019
TypeB,2331,17,2/14/2021,12/15/2019
TypeB,2322,17,2/14/2021,12/15/2019
TypeB,2301,17,2/14/2021,12/15/2019
TypeB,2284,17,2/14/2021,12/15/2019
TypeB,2281,17,2/14/2021,12/15/2019
TypeB,2277,17,2/14/2021,12/15/2019
TypeB,2274,17,2/14/2021,12/15/2019
TypeB,2270,17,2/14/2021,12/15/2019
TypeB,2264,17,2/14/2021,12/15/2019
TypeB,2261,17,2/14/2021,12/15/2019
TypeB,2244,17,2/14/2021,12/15/2019
TypeB,2226,17,2/14/2021,12/15/2019
TypeB,2221,17,2/14/2021,12/15/2019
TypeB,2208,17,2/14/2021,12/15/2019
TypeB,2200,17,2/14/2021,12/15/2019
TypeB,2198,17,2/14/2021,12/15/2019
TypeB,2186,17,2/14/2021,12/15/2019
TypeB,2183,17,2/14/2021,12/15/2019
TypeB,2170,17,2/14/2021,12/15/2019
TypeB,2156,17,2/14/2021,12/15/2019
TypeB,2142,17,2/14/2021,12/15/2019
TypeB,2075,17,2/14/2021,12/15/2019
TypeB,2068,17,2/14/2021,12/15/2019
TypeB,2053,17,2/14/2021,12/15/2019
TypeB,2029,17,2/14/2021,12/15/2019
TypeB,2019,17,2/14/2021,12/15/2019
TypeB,2015,17,2/14/2021,12/15/2019
TypeB,2004,17,2/14/2021,12/15/2019
TypeB,1995,17,2/14/2021,12/15/2019
TypeB,1985,17,2/14/2021,12/15/2019
TypeB,1976,17,2/14/2021,12/15/2019
TypeB,1975,17,2/14/2021,12/15/2019
TypeB,1966,17,2/14/2021,12/15/2019
TypeB,1947,17,2/14/2021,12/15/2019
TypeB,1943,17,2/14/2021,12/15/2019
TypeB,1936,17,2/14/2021,12/15/2019
TypeB,1919,17,2/14/2021,12/15/2019
TypeB,1901,17,2/14/2021,12/15/2019
TypeB,1899,17,2/14/2021,12/15/2019
TypeB,1873,17,2/14/2021,12/15/2019
TypeB,1336,17,2/14/2021,12/15/2019
TypeB,1333,17,2/14/2021,12/15/2019
TypeB,1291,17,2/14/2021,12/15/2019
TypeB,1282,17,2/14/2021,12/15/2019
TypeB,1277,17,2/14/2021,12/15/2019
TypeB,1216,17,2/14/2021,12/15/2019
TypeB,1172,17,2/14/2021,12/15/2019
TypeB,1169,17,2/14/2021,12/15/2019
TypeB,1167,17,2/14/2021,12/15/2019
TypeB,1166,17,2/14/2021,12/15/2019
TypeB,1146,17,2/14/2021,12/15/2019
TypeB,1142,17,2/14/2021,12/15/2019
TypeB,1139,17,2/14/2021,12/15/2019
TypeB,1127,17,2/14/2021,12/15/2019
TypeB,1104,17,2/14/2021,12/15/2019
TypeB,1088,17,2/14/2021,12/15/2019
TypeB,1082,17,2/14/2021,12/15/2019
TypeB,1078,17,2/14/2021,12/15/2019
TypeB,1066,17,2/14/2021,12/15/2019
TypeB,1061,17,2/14/2021,12/15/2019
TypeB,1060,17,2/14/2021,12/15/2019
TypeB,1056,17,2/14/2021,12/15/2019
TypeB,1045,17,2/14/2021,12/15/2019
TypeB,1041,17,2/14/2021,12/15/2019
TypeB,1029,17,2/14/2021,12/15/2019
TypeB,1001,17,2/14/2021,12/15/2019
TypeB,2500,17,2/14/2021,12/15/2019
TypeB,2498,17,2/14/2021,12/15/2019
TypeB,2496,17,2/14/2021,12/15/2019
TypeB,2494,17,2/14/2021,12/15/2019
TypeB,2486,17,2/14/2021,12/15/2019
TypeB,2467,17,2/14/2021,12/15/2019
TypeB,2459,17,2/14/2021,12/15/2019
TypeB,982,17,2/14/2021,12/15/2019
TypeB,979,17,2/14/2021,12/15/2019
TypeB,971,17,2/14/2021,12/15/2019
TypeB,968,17,2/14/2021,12/15/2019
TypeB,961,17,2/14/2021,12/15/2019
TypeB,957,17,2/14/2021,12/15/2019
TypeB,949,17,2/14/2021,12/15/2019
TypeB,946,17,2/14/2021,12/15/2019
TypeB,936,17,2/14/2021,12/15/2019
TypeB,934,17,2/14/2021,12/15/2019
TypeB,931,17,2/14/2021,12/15/2019
TypeB,929,17,2/14/2021,12/15/2019
TypeB,918,17,2/14/2021,12/15/2019
TypeB,896,17,2/14/2021,12/15/2019
TypeB,893,17,2/14/2021,12/15/2019
TypeB,881,17,2/14/2021,12/15/2019
TypeB,878,17,2/14/2021,12/15/2019
TypeB,863,17,2/14/2021,12/15/2019
TypeB,806,17,2/14/2021,12/15/2019
TypeB,803,17,2/14/2021,12/15/2019
TypeB,800,17,2/14/2021,12/15/2019
TypeB,790,17,2/14/2021,12/15/2019
TypeB,766,17,2/14/2021,12/15/2019
TypeB,748,17,2/14/2021,12/15/2019
TypeB,745,17,2/14/2021,12/15/2019
TypeB,742,17,2/14/2021,12/15/2019
TypeB,718,17,2/14/2021,12/15/2019
TypeB,707,17,2/14/2021,12/15/2019
TypeB,703,17,2/14/2021,12/15/2019
TypeB,695,17,2/14/2021,12/15/2019
TypeB,679,17,2/14/2021,12/15/2019
TypeB,676,17,2/14/2021,12/15/2019
TypeB,674,17,2/14/2021,12/15/2019
TypeB,663,17,2/14/2021,12/15/2019
TypeB,660,17,2/14/2021,12/15/2019
TypeB,656,17,2/14/2021,12/15/2019
TypeB,618,17,2/14/2021,12/15/2019
TypeB,608,17,2/14/2021,12/15/2019
TypeB,591,17,2/14/2021,12/15/2019
TypeB,574,17,2/14/2021,12/15/2019
TypeB,568,17,2/14/2021,12/15/2019
TypeB,518,17,2/14/2021,12/15/2019
TypeB,517,17,2/14/2021,12/15/2019
TypeB,510,17,2/14/2021,12/15/2019
TypeB,493,17,2/14/2021,12/15/2019
TypeB,472,17,2/14/2021,12/15/2019
TypeB,421,17,2/14/2021,12/15/2019
TypeB,418,17,2/14/2021,12/15/2019
TypeB,409,17,2/14/2021,12/15/2019
TypeB,391,17,2/14/2021,12/15/2019
TypeB,389,17,2/14/2021,12/15/2019
TypeB,386,17,2/14/2021,12/15/2019
TypeB,371,17,2/14/2021,12/15/2019
TypeB,367,17,2/14/2021,12/15/2019
TypeB,334,17,2/14/2021,12/15/2019
TypeB,301,17,2/14/2021,12/15/2019
TypeB,285,17,2/14/2021,12/15/2019
TypeB,283,17,2/14/2021,12/15/2019
TypeB,256,17,2/14/2021,12/15/2019
TypeB,218,17,2/14/2021,12/15/2019
TypeB,208,17,2/14/2021,12/15/2019
TypeB,196,17,2/14/2021,12/15/2019
TypeB,193,17,2/14/2021,12/15/2019
TypeB,164,17,2/14/2021,12/15/2019
TypeB,2115,17,2/14/2021,12/15/2019
TypeB,2102,17,2/14/2021,12/15/2019
TypeB,1833,17,2/14/2021,12/15/2019
TypeB,1806,17,2/14/2021,12/15/2019
TypeB,1796,17,2/14/2021,12/15/2019
TypeB,1795,17,2/14/2021,12/15/2019
TypeB,1779,17,2/14/2021,12/15/2019
TypeB,1722,17,2/14/2021,12/15/2019
TypeB,1703,17,2/14/2021,12/15/2019
TypeB,1694,17,2/14/2021,12/15/2019
TypeB,1677,17,2/14/2021,12/15/2019
TypeB,1653,17,2/14/2021,12/15/2019
TypeB,1648,17,2/14/2021,12/15/2019
TypeB,1633,17,2/14/2021,12/15/2019
TypeB,1631,17,2/14/2021,12/15/2019
TypeB,1598,17,2/14/2021,12/15/2019
TypeB,1585,17,2/14/2021,12/15/2019
TypeB,1581,17,2/14/2021,12/15/2019
TypeB,1580,17,2/14/2021,12/15/2019
TypeB,1579,17,2/14/2021,12/15/2019
TypeB,1566,17,2/14/2021,12/15/2019
TypeB,1546,17,2/14/2021,12/15/2019
TypeB,1535,17,2/14/2021,12/15/2019
TypeB,1511,17,2/14/2021,12/15/2019
TypeB,1462,17,2/14/2021,12/15/2019
TypeB,1459,17,2/14/2021,12/15/2019
TypeB,1453,17,2/14/2021,12/15/2019
TypeB,1445,17,2/14/2021,12/15/2019
TypeB,1437,17,2/14/2021,12/15/2019
TypeB,1420,17,2/14/2021,12/15/2019
TypeB,1419,17,2/14/2021,12/15/2019
TypeB,1408,17,2/14/2021,12/15/2019
TypeB,1397,17,2/14/2021,12/15/2019
TypeB,1390,17,2/14/2021,12/15/2019
TypeB,1388,17,2/14/2021,12/15/2019
TypeB,1378,17,2/14/2021,12/15/2019
TypeB,1356,17,2/14/2021,12/15/2019
TypeB,1353,17,2/14/2021,12/15/2019
TypeB,1352,17,2/14/2021,12/15/2019
TypeB,1337,17,2/14/2021,12/15/2019
TypeB,156,17,2/14/2021,12/15/2019
TypeB,142,17,2/14/2021,12/15/2019
TypeB,118,17,2/14/2021,12/15/2019
TypeB,117,17,2/14/2021,12/15/2019
TypeB,104,17,2/14/2021,12/15/2019
TypeB,93,17,2/14/2021,12/15/2019
TypeB,88,17,2/14/2021,12/15/2019
TypeB,85,17,2/14/2021,12/15/2019
TypeB,78,17,2/14/2021,12/15/2019
TypeB,69,17,2/14/2021,12/15/2019
TypeB,68,17,2/14/2021,12/15/2019
TypeB,67,17,2/14/2021,12/15/2019
TypeB,58,17,2/14/2021,12/15/2019
TypeB,46,17,2/14/2021,12/15/2019
TypeB,27,17,2/14/2021,12/15/2019
TypeB,40,19,8/14/2020,3/30/2020
TypeB,863,19,8/14/2020,3/30/2020
TypeB,841,19,8/14/2020,3/30/2020
TypeB,806,19,8/14/2020,3/30/2020
TypeB,805,19,8/14/2020,3/30/2020
TypeB,800,19,8/14/2020,3/30/2020
TypeB,788,19,8/14/2020,3/30/2020
TypeB,748,19,8/14/2020,3/30/2020
TypeB,718,19,8/14/2020,3/30/2020
TypeB,605,19,8/14/2020,3/30/2020
TypeB,588,19,8/14/2020,3/30/2020
TypeB,586,19,8/14/2020,3/30/2020
TypeB,574,19,8/14/2020,3/30/2020
TypeB,476,19,8/14/2020,3/30/2020
TypeB,437,19,8/14/2020,3/30/2020
TypeB,394,19,8/14/2020,3/30/2020
TypeB,354,19,8/14/2020,3/30/2020
TypeB,351,19,8/14/2020,3/30/2020
TypeB,314,19,8/14/2020,3/30/2020
TypeB,304,19,8/14/2020,3/30/2020
TypeB,293,19,8/14/2020,3/30/2020
TypeB,283,19,8/14/2020,3/30/2020
TypeB,242,19,8/14/2020,3/30/2020
TypeB,200,19,8/14/2020,3/30/2020
TypeB,1187,19,8/14/2020,3/30/2020
TypeB,1180,19,8/14/2020,3/30/2020
TypeB,1151,19,8/14/2020,3/30/2020
TypeB,1146,19,8/14/2020,3/30/2020
TypeB,1097,19,8/14/2020,3/30/2020
TypeB,1065,19,8/14/2020,3/30/2020
TypeB,1050,19,8/14/2020,3/30/2020
TypeB,1041,19,8/14/2020,3/30/2020
TypeB,1032,19,8/14/2020,3/30/2020
TypeB,2500,19,8/14/2020,3/30/2020
TypeB,2479,19,8/14/2020,3/30/2020
TypeB,2466,19,8/14/2020,3/30/2020
TypeB,2459,19,8/14/2020,3/30/2020
TypeB,2455,19,8/14/2020,3/30/2020
TypeB,2400,19,8/14/2020,3/30/2020
TypeB,2380,19,8/14/2020,3/30/2020
TypeB,2367,19,8/14/2020,3/30/2020
TypeB,2322,19,8/14/2020,3/30/2020
TypeB,2293,19,8/14/2020,3/30/2020
TypeB,2289,19,8/14/2020,3/30/2020
TypeB,2280,19,8/14/2020,3/30/2020
TypeB,2244,19,8/14/2020,3/30/2020
TypeB,2240,19,8/14/2020,3/30/2020
TypeB,2231,19,8/14/2020,3/30/2020
TypeB,2226,19,8/14/2020,3/30/2020
TypeB,2178,19,8/14/2020,3/30/2020
TypeB,2162,19,8/14/2020,3/30/2020
TypeB,2149,19,8/14/2020,3/30/2020
TypeB,2129,19,8/14/2020,3/30/2020
TypeB,2124,19,8/14/2020,3/30/2020
TypeB,2095,19,8/14/2020,3/30/2020
TypeB,2080,19,8/14/2020,3/30/2020
TypeB,2075,19,8/14/2020,3/30/2020
TypeB,2070,19,8/14/2020,3/30/2020
TypeB,2065,19,8/14/2020,3/30/2020
TypeB,2012,19,8/14/2020,3/30/2020
TypeB,2008,19,8/14/2020,3/30/2020
TypeB,2007,19,8/14/2020,3/30/2020
TypeB,1985,19,8/14/2020,3/30/2020
TypeB,1965,19,8/14/2020,3/30/2020
TypeB,1961,19,8/14/2020,3/30/2020
TypeB,1955,19,8/14/2020,3/30/2020
TypeB,1954,19,8/14/2020,3/30/2020
TypeB,1950,19,8/14/2020,3/30/2020
TypeB,1944,19,8/14/2020,3/30/2020
TypeB,1943,19,8/14/2020,3/30/2020
TypeB,1901,19,8/14/2020,3/30/2020
TypeB,1899,19,8/14/2020,3/30/2020
TypeB,1873,19,8/14/2020,3/30/2020
TypeB,1869,19,8/14/2020,3/30/2020
TypeB,1845,19,8/14/2020,3/30/2020
TypeB,1839,19,8/14/2020,3/30/2020
TypeB,1821,19,8/14/2020,3/30/2020
TypeB,1804,19,8/14/2020,3/30/2020
TypeB,1803,19,8/14/2020,3/30/2020
TypeB,1793,19,8/14/2020,3/30/2020
TypeB,1774,19,8/14/2020,3/30/2020
TypeB,1767,19,8/14/2020,3/30/2020
TypeB,1764,19,8/14/2020,3/30/2020
TypeB,1763,19,8/14/2020,3/30/2020
TypeB,1753,19,8/14/2020,3/30/2020
TypeB,1752,19,8/14/2020,3/30/2020
TypeB,1751,19,8/14/2020,3/30/2020
TypeB,1744,19,8/14/2020,3/30/2020
TypeB,1710,19,8/14/2020,3/30/2020
TypeB,1703,19,8/14/2020,3/30/2020
TypeB,1676,19,8/14/2020,3/30/2020
TypeB,1599,19,8/14/2020,3/30/2020
TypeB,1594,19,8/14/2020,3/30/2020
TypeB,1585,19,8/14/2020,3/30/2020
TypeB,1537,19,8/14/2020,3/30/2020
TypeB,1534,19,8/14/2020,3/30/2020
TypeB,1479,19,8/14/2020,3/30/2020
TypeB,1475,19,8/14/2020,3/30/2020
TypeB,1447,19,8/14/2020,3/30/2020
TypeB,1428,19,8/14/2020,3/30/2020
TypeB,1418,19,8/14/2020,3/30/2020
TypeB,1363,19,8/14/2020,3/30/2020
TypeB,1333,19,8/14/2020,3/30/2020
TypeB,1330,19,8/14/2020,3/30/2020
TypeB,1305,19,8/14/2020,3/30/2020
TypeB,1272,19,8/14/2020,3/30/2020
TypeB,1270,19,8/14/2020,3/30/2020
TypeB,1261,19,8/14/2020,3/30/2020
TypeB,1256,19,8/14/2020,3/30/2020
TypeB,1229,19,8/14/2020,3/30/2020
TypeB,1227,19,8/14/2020,3/30/2020
TypeB,1223,19,8/14/2020,3/30/2020
TypeB,1203,19,8/14/2020,3/30/2020
TypeB,1379,19,8/14/2020,3/30/2020
TypeB,198,19,8/14/2020,3/30/2020
TypeB,183,19,8/14/2020,3/30/2020
TypeB,156,19,8/14/2020,3/30/2020
TypeB,131,19,8/14/2020,3/30/2020
TypeB,115,19,8/14/2020,3/30/2020
TypeB,110,19,8/14/2020,3/30/2020
TypeB,80,19,8/14/2020,3/30/2020
TypeB,43,19,8/14/2020,3/30/2020
TypeB,979,19,8/14/2020,3/30/2020
TypeB,961,19,8/14/2020,3/30/2020
TypeB,955,19,8/14/2020,3/30/2020
TypeB,932,19,8/14/2020,3/30/2020
TypeB,891,19,8/14/2020,3/30/2020
TypeB,205,19,8/14/2020,3/30/2020
TypeB,64,19,8/14/2020,3/30/2020
TypeB,48,19,8/14/2020,3/30/2020
TypeB,8,21,2/6/2020,6/7/2019
TypeB,243,21,2/6/2020,6/7/2019
TypeB,324,21,2/6/2020,6/7/2019
TypeB,371,21,2/6/2020,6/7/2019
TypeB,392,21,2/6/2020,6/7/2019
TypeB,1773,21,2/6/2020,6/7/2019
TypeB,1726,21,2/6/2020,6/7/2019
TypeB,1710,21,2/6/2020,6/7/2019
TypeB,1696,21,2/6/2020,6/7/2019
TypeB,1662,21,2/6/2020,6/7/2019
TypeB,1659,21,2/6/2020,6/7/2019
TypeB,1602,21,2/6/2020,6/7/2019
TypeB,1582,21,2/6/2020,6/7/2019
TypeB,1509,21,2/6/2020,6/7/2019
TypeB,1476,21,2/6/2020,6/7/2019
TypeB,1468,21,2/6/2020,6/7/2019
TypeB,1462,21,2/6/2020,6/7/2019
TypeB,1459,21,2/6/2020,6/7/2019
TypeB,1366,21,2/6/2020,6/7/2019
TypeB,1333,21,2/6/2020,6/7/2019
TypeB,1287,21,2/6/2020,6/7/2019
TypeB,1256,21,2/6/2020,6/7/2019
TypeB,1190,21,2/6/2020,6/7/2019
TypeB,1175,21,2/6/2020,6/7/2019
TypeB,1057,21,2/6/2020,6/7/2019
TypeB,1011,21,2/6/2020,6/7/2019
TypeB,712,21,2/6/2020,6/7/2019
TypeB,2489,21,2/6/2020,6/7/2019
TypeB,2462,21,2/6/2020,6/7/2019
TypeB,2427,21,2/6/2020,6/7/2019
TypeB,2351,21,2/6/2020,6/7/2019
TypeB,2266,21,2/6/2020,6/7/2019
TypeB,2235,21,2/6/2020,6/7/2019
TypeB,2234,21,2/6/2020,6/7/2019
TypeB,2226,21,2/6/2020,6/7/2019
TypeB,2193,21,2/6/2020,6/7/2019
TypeB,1995,21,2/6/2020,6/7/2019
TypeB,1975,21,2/6/2020,6/7/2019
TypeB,1935,21,2/6/2020,6/7/2019
TypeB,1922,21,2/6/2020,6/7/2019
TypeB,1864,21,2/6/2020,6/7/2019
TypeB,1854,21,2/6/2020,6/7/2019
TypeB,1848,21,2/6/2020,6/7/2019
TypeB,1837,21,2/6/2020,6/7/2019
TypeB,1802,21,2/6/2020,6/7/2019
TypeB,1788,21,2/6/2020,6/7/2019
TypeB,1783,21,2/6/2020,6/7/2019
TypeB,707,21,2/6/2020,6/7/2019
TypeB,706,21,2/6/2020,6/7/2019
TypeB,697,21,2/6/2020,6/7/2019
TypeB,670,21,2/6/2020,6/7/2019
TypeB,600,21,2/6/2020,6/7/2019
TypeB,517,21,2/6/2020,6/7/2019
TypeB,513,21,2/6/2020,6/7/2019
TypeB,445,21,2/6/2020,6/7/2019
TypeB,909,21,2/6/2020,6/7/2019
TypeB,898,21,2/6/2020,6/7/2019
TypeB,849,21,2/6/2020,6/7/2019
TypeB,825,21,2/6/2020,6/7/2019
TypeB,383,21,2/6/2020,6/7/2019
TypeB,328,21,2/6/2020,6/7/2019
TypeB,317,21,2/6/2020,6/7/2019
TypeB,40,21,2/6/2020,6/7/2019
TypeB,18,21,2/6/2020,6/7/2019
TypeB,113,21,2/6/2020,6/7/2019
TypeB,1,22,11/18/2019,12/13/2019
TypeB,19,22,11/18/2019,12/13/2019
TypeB,2141,22,11/18/2019,12/13/2019
TypeB,2133,22,11/18/2019,12/13/2019
TypeB,2131,22,11/18/2019,12/13/2019
TypeB,2129,22,11/18/2019,12/13/2019
TypeB,2112,22,11/18/2019,12/13/2019
TypeB,2100,22,11/18/2019,12/13/2019
TypeB,2095,22,11/18/2019,12/13/2019
TypeB,2088,22,11/18/2019,12/13/2019
TypeB,2087,22,11/18/2019,12/13/2019
TypeB,2083,22,11/18/2019,12/13/2019
TypeB,2082,22,11/18/2019,12/13/2019
TypeB,2030,22,11/18/2019,12/13/2019
TypeB,2020,22,11/18/2019,12/13/2019
TypeB,2006,22,11/18/2019,12/13/2019
TypeB,2004,22,11/18/2019,12/13/2019
TypeB,1997,22,11/18/2019,12/13/2019
TypeB,1985,22,11/18/2019,12/13/2019
TypeB,1966,22,11/18/2019,12/13/2019
TypeB,1955,22,11/18/2019,12/13/2019
TypeB,1943,22,11/18/2019,12/13/2019
TypeB,1936,22,11/18/2019,12/13/2019
TypeB,1930,22,11/18/2019,12/13/2019
TypeB,1917,22,11/18/2019,12/13/2019
TypeB,1906,22,11/18/2019,12/13/2019
TypeB,1892,22,11/18/2019,12/13/2019
TypeB,1707,22,11/18/2019,12/13/2019
TypeB,1694,22,11/18/2019,12/13/2019
TypeB,1677,22,11/18/2019,12/13/2019
TypeB,1653,22,11/18/2019,12/13/2019
TypeB,1642,22,11/18/2019,12/13/2019
TypeB,1632,22,11/18/2019,12/13/2019
TypeB,1620,22,11/18/2019,12/13/2019
TypeB,1613,22,11/18/2019,12/13/2019
TypeB,1585,22,11/18/2019,12/13/2019
TypeB,1579,22,11/18/2019,12/13/2019
TypeB,1556,22,11/18/2019,12/13/2019
TypeB,1546,22,11/18/2019,12/13/2019
TypeB,1541,22,11/18/2019,12/13/2019
TypeB,1536,22,11/18/2019,12/13/2019
TypeB,1535,22,11/18/2019,12/13/2019
TypeB,1534,22,11/18/2019,12/13/2019
TypeB,1528,22,11/18/2019,12/13/2019
TypeB,1520,22,11/18/2019,12/13/2019
TypeB,1515,22,11/18/2019,12/13/2019
TypeB,1506,22,11/18/2019,12/13/2019
TypeB,1505,22,11/18/2019,12/13/2019
TypeB,1490,22,11/18/2019,12/13/2019
TypeB,1489,22,11/18/2019,12/13/2019
TypeB,1458,22,11/18/2019,12/13/2019
TypeB,1453,22,11/18/2019,12/13/2019
TypeB,1336,22,11/18/2019,12/13/2019
TypeB,1314,22,11/18/2019,12/13/2019
TypeB,1303,22,11/18/2019,12/13/2019
TypeB,1299,22,11/18/2019,12/13/2019
TypeB,1291,22,11/18/2019,12/13/2019
TypeB,1282,22,11/18/2019,12/13/2019
TypeB,1272,22,11/18/2019,12/13/2019
TypeB,1263,22,11/18/2019,12/13/2019
TypeB,1238,22,11/18/2019,12/13/2019
TypeB,1228,22,11/18/2019,12/13/2019
TypeB,1226,22,11/18/2019,12/13/2019
TypeB,1222,22,11/18/2019,12/13/2019
TypeB,1179,22,11/18/2019,12/13/2019
TypeB,1178,22,11/18/2019,12/13/2019
TypeB,1166,22,11/18/2019,12/13/2019
TypeB,1158,22,11/18/2019,12/13/2019
TypeB,1142,22,11/18/2019,12/13/2019
TypeB,1139,22,11/18/2019,12/13/2019
TypeB,1134,22,11/18/2019,12/13/2019
TypeB,1113,22,11/18/2019,12/13/2019
TypeB,1111,22,11/18/2019,12/13/2019
TypeB,1098,22,11/18/2019,12/13/2019
TypeB,1094,22,11/18/2019,12/13/2019
TypeB,1081,22,11/18/2019,12/13/2019
TypeB,1078,22,11/18/2019,12/13/2019
TypeB,920,22,11/18/2019,12/13/2019
TypeB,908,22,11/18/2019,12/13/2019
TypeB,900,22,11/18/2019,12/13/2019
TypeB,896,22,11/18/2019,12/13/2019
TypeB,895,22,11/18/2019,12/13/2019
TypeB,889,22,11/18/2019,12/13/2019
TypeB,888,22,11/18/2019,12/13/2019
TypeB,878,22,11/18/2019,12/13/2019
TypeB,876,22,11/18/2019,12/13/2019
TypeB,2488,22,11/18/2019,12/13/2019
TypeB,2486,22,11/18/2019,12/13/2019
TypeB,2485,22,11/18/2019,12/13/2019
TypeB,2478,22,11/18/2019,12/13/2019
TypeB,2467,22,11/18/2019,12/13/2019
TypeB,2459,22,11/18/2019,12/13/2019
TypeB,2455,22,11/18/2019,12/13/2019
TypeB,2451,22,11/18/2019,12/13/2019
TypeB,2450,22,11/18/2019,12/13/2019
TypeB,2448,22,11/18/2019,12/13/2019
TypeB,2432,22,11/18/2019,12/13/2019
TypeB,2424,22,11/18/2019,12/13/2019
TypeB,2421,22,11/18/2019,12/13/2019
TypeB,2412,22,11/18/2019,12/13/2019
TypeB,2400,22,11/18/2019,12/13/2019
TypeB,2374,22,11/18/2019,12/13/2019
TypeB,2370,22,11/18/2019,12/13/2019
TypeB,2369,22,11/18/2019,12/13/2019
TypeB,2342,22,11/18/2019,12/13/2019
TypeB,2341,22,11/18/2019,12/13/2019
TypeB,2337,22,11/18/2019,12/13/2019
TypeB,2322,22,11/18/2019,12/13/2019
TypeB,2318,22,11/18/2019,12/13/2019
TypeB,2314,22,11/18/2019,12/13/2019
TypeB,2312,22,11/18/2019,12/13/2019
TypeB,2300,22,11/18/2019,12/13/2019
TypeB,2295,22,11/18/2019,12/13/2019
TypeB,2280,22,11/18/2019,12/13/2019
TypeB,2269,22,11/18/2019,12/13/2019
TypeB,2264,22,11/18/2019,12/13/2019
TypeB,2263,22,11/18/2019,12/13/2019
TypeB,2261,22,11/18/2019,12/13/2019
TypeB,2260,22,11/18/2019,12/13/2019
TypeB,2237,22,11/18/2019,12/13/2019
TypeB,2236,22,11/18/2019,12/13/2019
TypeB,2233,22,11/18/2019,12/13/2019
TypeB,2209,22,11/18/2019,12/13/2019
TypeB,2208,22,11/18/2019,12/13/2019
TypeB,2200,22,11/18/2019,12/13/2019
TypeB,2199,22,11/18/2019,12/13/2019
TypeB,2194,22,11/18/2019,12/13/2019
TypeB,2190,22,11/18/2019,12/13/2019
TypeB,2185,22,11/18/2019,12/13/2019
TypeB,2184,22,11/18/2019,12/13/2019
TypeB,2170,22,11/18/2019,12/13/2019
TypeB,2168,22,11/18/2019,12/13/2019
TypeB,859,22,11/18/2019,12/13/2019
TypeB,856,22,11/18/2019,12/13/2019
TypeB,853,22,11/18/2019,12/13/2019
TypeB,804,22,11/18/2019,12/13/2019
